Item,On Hand Qty,PC #,Date,PC Name,State,Rep,Category,Price_ea,On Hand Value
RT2-04-FBN25,114,4407,2024-10-01,Greentech Renewables - Madison,WI,Guy,Bolts,$0.36,$41.04
RT2-04-SD5-60,1225,4407,2024-10-01,Greentech Renewables - Madison,WI,Guy,Screws,$0.43,$526.75
RT2-00-MINIBK2-FSET,4192,4422,2024-10-01,Greentech Renewables - Maine,ME,RyanW,MINI,$4.51,$18905.92
RT2-04-C-MOUNT,30,4422,2024-10-01,Greentech Renewables - Maine,ME,RyanW,C-MOUNT,$3.08,$92.4
RT2-04-FBN25,1043,4422,2024-10-01,Greentech Renewables - Maine,ME,RyanW,Bolts,$0.36,$375.48
RT2-04-MINBUTYL,400,4422,2024-10-01,Greentech Renewables - Maine,ME,RyanW,Accessories,$1.18,$472
RT2-04-SD5-60,12901,4422,2024-10-01,Greentech Renewables - Maine,ME,RyanW,Screws,$0.43,$5547.43
RT2-00-MINIBK2,6,4431,2024-10-01,Greentech Renewables - Mansfield,MA,RyanW,MINI,$4.15,$24.9
RT2-00-MINIBK2-FSET,200,4431,2024-10-01,Greentech Renewables - Mansfield,MA,RyanW,MINI,$4.51,$902
RT2-04-FBN25,88,4431,2024-10-01,Greentech Renewables - Mansfield,MA,RyanW,Bolts,$0.36,$31.68
RT2-04-SD5-60,532,4431,2024-10-01,Greentech Renewables - Mansfield,MA,RyanW,Screws,$0.43,$228.76
RT2-04-SD5-90,183,4431,2024-10-01,Greentech Renewables - Mansfield,MA,RyanW,Screws,$0.75,$137.25
RT2-04-FBN25,300,4450,2024-10-01,Greentech Renewables - Medford,OR,Genki,Bolts,$0.36,$108
RT2-00-MINIBK2-FSET,336,4560,2024-10-01,Greentech Renewables - Miami,FL,RyanW,MINI,$4.51,$1515.36
RT2-04-FBN25,5,4560,2024-10-01,Greentech Renewables - Miami,FL,RyanW,Bolts,$0.36,$1.8
RT2-04-SD5-60,3253,4560,2024-10-01,Greentech Renewables - Miami,FL,RyanW,Screws,$0.43,$1398.79
RT3-04-BUTYL,60,4560,2024-10-01,Greentech Renewables - Miami,FL,RyanW,Accessories,$1.18,$70.8
RT2-00-MINIBK2-FSET,170,4598,2024-10-01,Greentech Renewables - Commercial Solutions - Mid-Atlantic,NJ,RyanW,MINI,$4.51,$766.7
RT2-04-SD5-60,115,4598,2024-10-01,Greentech Renewables - Commercial Solutions - Mid-Atlantic,NJ,RyanW,Screws,$0.43,$49.45
RT2-04-C-MOUNT,130,4639,2024-10-01,Greentech Renewables - Missoula,MT,Genki,C-MOUNT,$3.08,$400.4
RT2-00-MINIBK2-FSET,1396,4664,2024-10-01,Greentech Renewables - Minneapolis,MN,Guy,MINI,$4.51,$6295.96
RT2-04-FBN25,101,4664,2024-10-01,Greentech Renewables - Minneapolis,MN,Guy,Bolts,$0.36,$36.36
RT2-04-SD5-60,12251,4664,2024-10-01,Greentech Renewables - Minneapolis,MN,Guy,Screws,$0.43,$5267.93
RT3-01-UES30,220,4664,2024-10-01,Greentech Renewables - Minneapolis,MN,Guy,APEX,$15.31,$3368.2
RT3-02-UMFS30,239,4664,2024-10-01,Greentech Renewables - Minneapolis,MN,Guy,APEX,$9.24,$2208.36
RT3-04-M4-16S,78,4664,2024-10-01,Greentech Renewables - Minneapolis,MN,Guy,APEX,$0.25,$19.5
RT3-04-RFEBBK,11,4664,2024-10-01,Greentech Renewables - Minneapolis,MN,Guy,REB,$20.00,$220
RT2-00-MINIBK2-FSET,1889,4950,2024-10-01,Greentech Renewables - North Chicago,IL,Guy,MINI,$4.51,$8519.39
RT2-04-SD5-60,9423,4950,2024-10-01,Greentech Renewables - North Chicago,IL,Guy,Screws,$0.43,$4051.89
RT3-04-RFEBBK,3,4979,2024-10-01,Greentech Renewables - Nashville,TN,Guy,REB,$20.00,$60
RT2-00-MINIBK2-FSET,540,4984,2024-10-01,Greentech Renewables - Wallingford,CT,RyanW,MINI,$4.51,$2435.4
RT2-04-SD5-60,1265,4984,2024-10-01,Greentech Renewables - Wallingford,CT,RyanW,Screws,$0.43,$543.95
RT2-00-MINIBK2-FSET,97,4991,2024-10-01,Greentech Renewables - New Hampshire,NH,RyanW,MINI,$4.51,$437.47
RT2-04-C-MOUNT,55,4991,2024-10-01,Greentech Renewables - New Hampshire,NH,RyanW,C-MOUNT,$3.08,$169.4
RT2-04-SD5-60,954,4991,2024-10-01,Greentech Renewables - New Hampshire,NH,RyanW,Screws,$0.43,$410.22
RT2-00-MINIBK2-FSET,184,5364,2024-10-01,Greentech Renewables - Oklahoma City,OK,Guy,MINI,$4.51,$829.84
RT2-00-MINIBK2-FSET,3455,5621,2024-10-01,Greentech Renewables - Orlando,FL,RyanW,MINI,$4.51,$15582.05
RT2-04-FBN25,683,5621,2024-10-01,Greentech Renewables - Orlando,FL,RyanW,Bolts,$0.36,$245.88
RT2-04-SD5-60,41761,5621,2024-10-01,Greentech Renewables - Orlando,FL,RyanW,Screws,$0.43,$17957.23
RT2-00-MINIBK2-FSET,12,5885,2024-10-01,Greentech Renewables - Peoria,IL,Guy,MINI,$4.51,$54.12
RT2-04-SD5-60,316,5885,2024-10-01,Greentech Renewables - Peoria,IL,Guy,Screws,$0.43,$135.88
RT2-00-MINIBK2,13,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,MINI,$4.15,$53.95
RT2-00-MINIBK2-FSET,340,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,MINI,$4.51,$1533.4
RT2-04-C-MOUNT,142,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,C-MOUNT,$3.08,$437.36
RT2-04-FBN25,26,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,Bolts,$0.36,$9.36
RT2-04-SD5-60,56,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,Screws,$0.43,$24.08
RT2-04-SD5-90,1500,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,Screws,$0.75,$1125
RT3-00-AXBK,2215,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$4.09,$9059.35
RT3-01-UE-30,1200,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$9.24,$11088
RT3-01-UEFS30,133,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$9.24,$1228.92
RT3-01-UES30,232,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$15.31,$3551.92
RT3-02-UM-30,564,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$9.24,$5211.36
RT3-02-UMFS30,164,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$9.24,$1515.36
RT3-02-UMS30,3,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$15.31,$45.93
RT3-03-SK80BL,385,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$17.00,$6545
RT3-04-M4-16S,167,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$0.25,$41.75
RT3-04-M8BIT,102,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,Tools,$6.02,$614.04
RT3-04-SKCAP,131,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$2.66,$348.46
RT3-04-SKSSL-20,388,5887,2024-10-01,Greentech Renewables - Pennsauken,NJ,RyanW,APEX,$0.87,$337.56
RT2-00-MINIBK2,28,5888,2024-10-01,Greentech Renewables - Pensacola,FL,RyanW,MINI,$4.15,$116.2
RT2-00-MINIBK2-FSET,192,5888,2024-10-01,Greentech Renewables - Pensacola,FL,RyanW,MINI,$4.51,$865.92
RT2-04-FBN25,20,5888,2024-10-01,Greentech Renewables - Pensacola,FL,RyanW,Bolts,$0.36,$7.2
RT2-04-SD5-60,20,5888,2024-10-01,Greentech Renewables - Pensacola,FL,RyanW,Screws,$0.43,$8.6
RT2-00-MINIBK2-FSET,533,5944,2024-10-01,Greentech Renewables - Pittsburgh,PA,RyanW,MINI,$4.51,$2403.83
RT2-04-C-MOUNT,1100,5944,2024-10-01,Greentech Renewables - Pittsburgh,PA,RyanW,C-MOUNT,$3.08,$3388
RT2-04-FBN25,200,5944,2024-10-01,Greentech Renewables - Pittsburgh,PA,RyanW,Bolts,$0.36,$72
RT2-00-MINIBK2,220,5951,2024-10-01,Greentech Renewables - Pocatello,ID,Genki,MINI,$4.15,$913
RT2-00-MINIBK2-FSET,1400,5971,2024-10-01,Greentech Renewables - Portland,OR,Genki,MINI,$4.51,$6314
RT2-04-MINBUTYL,10,5971,2024-10-01,Greentech Renewables - Portland,OR,Genki,Accessories,$1.18,$11.8
RT2-04-SD5-60,3400,5971,2024-10-01,Greentech Renewables - Portland,OR,Genki,Screws,$0.43,$1462
RT2-00-MINIBK2-FSET,12,6026,2024-10-01,Greentech Renewables - Pueblo,CO,Genki,MINI,$4.51,$54.12
RT2-04-SD5-60,925,6026,2024-10-01,Greentech Renewables - Pueblo,CO,Genki,Screws,$0.43,$397.75
RT2-00-MINIBK2-FSET,58,6058,2024-10-01,Greentech Renewables - Raleigh,NC,RyanW,MINI,$4.51,$261.58
RT2-04-FBN25,253,6058,2024-10-01,Greentech Renewables - Raleigh,NC,RyanW,Bolts,$0.36,$91.08
RT2-04-SD5-60,3163,6058,2024-10-01,Greentech Renewables - Raleigh,NC,RyanW,Screws,$0.43,$1360.09
RT2-00-MINIBK,40,6254,2024-10-01,Greentech Renewables - Reno,NV,Genki,MINI,$4.86,$194.4
RT2-00-MINIBK2-FSET,683,6435,2024-10-01,Greentech Renewables - Riverside,CA,Genki,MINI,$4.51,$3080.33
RT2-04-SD5-60,1855,6435,2024-10-01,Greentech Renewables - Riverside,CA,Genki,Screws,$0.43,$797.65
RT2-00-MINIBK2,1,6462,2024-10-01,Greentech Renewables - Rochester,NY,RyanW,MINI,$4.15,$4.15
RT2-04-SD5-60,32,6462,2024-10-01,Greentech Renewables - Rochester,NY,RyanW,Screws,$0.43,$13.76
RT2-00-MINIBK2-FSET,280,6552,2024-10-01,Greentech Renewables - Sacramento,CA,Genki,MINI,$4.51,$1262.8
RT2-04-C-MOUNT,250,6552,2024-10-01,Greentech Renewables - Sacramento,CA,Genki,C-MOUNT,$3.08,$770
RT2-04-FBN25,58,6552,2024-10-01,Greentech Renewables - Sacramento,CA,Genki,Bolts,$0.36,$20.88
RT2-04-MINBUTYL,20,6552,2024-10-01,Greentech Renewables - Sacramento,CA,Genki,Accessories,$1.18,$23.6
RT2-04-SD5-60,2700,6552,2024-10-01,Greentech Renewables - Sacramento,CA,Genki,Screws,$0.43,$1161
RT2-00-MINIBK2-FSET,173,6640,2024-10-01,Greentech Renewables - St. Louis,MO,Guy,MINI,$4.51,$780.23
RT2-04-BN30SL-US,101,6640,2024-10-01,Greentech Renewables - St. Louis,MO,Guy,Bolts,$0.36,$36.36
RT2-04-FBN25,558,6640,2024-10-01,Greentech Renewables - St. Louis,MO,Guy,Bolts,$0.36,$200.88
RT2-04-SD5-60,592,6640,2024-10-01,Greentech Renewables - St. Louis,MO,Guy,Screws,$0.43,$254.56
RT2-04-BN30SL-US,300,6692,2024-10-01,Greentech Renewables - Salt Lake,UT,Genki,Bolts,$0.36,$108
RT2-04-FBN25,69,6692,2024-10-01,Greentech Renewables - Salt Lake,UT,Genki,Bolts,$0.36,$24.84
RT2-00-MINIBK2-FSET,506,7133,2024-10-01,Greentech Renewables - San Diego,CA,Genki,MINI,$4.51,$2282.06
RT2-04-C-MOUNT,200,7133,2024-10-01,Greentech Renewables - San Diego,CA,Genki,C-MOUNT,$3.08,$616
RT2-04-FBN25,196,7133,2024-10-01,Greentech Renewables - San Diego,CA,Genki,Bolts,$0.36,$70.56
RT2-04-SD5-60,1451,7133,2024-10-01,Greentech Renewables - San Diego,CA,Genki,Screws,$0.43,$623.93
RT2-00-MINIBK2-FSET,461,7492,2024-10-01,Greentech Renewables - San Jose,CA,Genki,MINI,$4.51,$2079.11
RT2-04-FBN25,52,7492,2024-10-01,Greentech Renewables - San Jose,CA,Genki,Bolts,$0.36,$18.72
RT2-00-MINIBK2,25,7605,2024-10-01,Greentech Renewables - San Luis Obispo,CA,Genki,MINI,$4.15,$103.75
RT2-00-MINIBK2-FSET,3360,7605,2024-10-01,Greentech Renewables - San Luis Obispo,CA,Genki,MINI,$4.51,$15153.6
RT2-04-FBN25,8,7605,2024-10-01,Greentech Renewables - San Luis Obispo,CA,Genki,Bolts,$0.36,$2.88
RT2-04-SD5-60,12,7605,2024-10-01,Greentech Renewables - San Luis Obispo,CA,Genki,Screws,$0.43,$5.16
RT2-00-MINIBK2,38,7953,2024-10-01,Greentech Renewables - Santa Rosa,CA,Genki,MINI,$4.15,$157.7
RT2-04-C-MOUNT,10,7953,2024-10-01,Greentech Renewables - Santa Rosa,CA,Genki,C-MOUNT,$3.08,$30.8
RT2-04-FBN25,142,7953,2024-10-01,Greentech Renewables - Santa Rosa,CA,Genki,Bolts,$0.36,$51.12
RT2-04-SD5-60,107,7953,2024-10-01,Greentech Renewables - Santa Rosa,CA,Genki,Screws,$0.43,$46.01
RT2-00-MINIBK2-FSET,891,8018,2024-10-01,Greentech Renewables - Tampa Bay,FL,RyanW,MINI,$4.51,$4018.41
RT2-04-SD5-60,2011,8018,2024-10-01,Greentech Renewables - Tampa Bay,FL,RyanW,Screws,$0.43,$864.73
RT2-00-MINIBK2,1420,8064,2024-10-01,Greentech Renewables - Seattle,WA,Genki,MINI,$4.15,$5893
RT2-00-MINIBK2-FSET,650,8064,2024-10-01,Greentech Renewables - Seattle,WA,Genki,MINI,$4.51,$2931.5
RT2-04-FBN25,4225,8064,2024-10-01,Greentech Renewables - Seattle,WA,Genki,Bolts,$0.36,$1521
RT2-04-MINBUTYL,32,8064,2024-10-01,Greentech Renewables - Seattle,WA,Genki,Accessories,$1.18,$37.76
RT2-04-SD5-60,3614,8064,2024-10-01,Greentech Renewables - Seattle,WA,Genki,Screws,$0.43,$1554.02
RT2-00-MINIBK2-FSET,375,8187,2024-10-01,Greentech Renewables - Spokane,WA,Genki,MINI,$4.51,$1691.25
RT2-04-FBN25,5,8187,2024-10-01,Greentech Renewables - Spokane,WA,Genki,Bolts,$0.36,$1.8
RT2-04-SD5-60,2140,8187,2024-10-01,Greentech Renewables - Spokane,WA,Genki,Screws,$0.43,$920.2
RT3-04-RFEBBK,4,8187,2024-10-01,Greentech Renewables - Spokane,WA,Genki,REB,$20.00,$80
RT2-00-MINIBK2-FSET,289,8618,2024-10-01,Greentech Renewables - Commerical Solutions -  Florida,FL,RyanW,MINI,$4.51,$1303.39
RT2-04-SD5-60,1764,8618,2024-10-01,Greentech Renewables - Commerical Solutions -  Florida,FL,RyanW,Screws,$0.43,$758.52
RT2-00-MINIBK2-FSET,597,8756,2024-10-01,Greentech Renewables - Phoenix,AZ,Genki,MINI,$4.51,$2692.47
RT2-04-FBN25,1812,8756,2024-10-01,Greentech Renewables - Phoenix,AZ,Genki,Bolts,$0.36,$652.32
RT2-04-SD5-60,10662,8756,2024-10-01,Greentech Renewables - Phoenix,AZ,Genki,Screws,$0.43,$4584.66
RT2-00-MINIBK2,31,8797,2024-10-01,Greentech Renewables - Stockton,CA,Genki,MINI,$4.15,$128.65
RT2-00-MINIBK2-FSET,157,8797,2024-10-01,Greentech Renewables - Stockton,CA,Genki,MINI,$4.51,$708.07
RT2-04-SD5-60,1407,8797,2024-10-01,Greentech Renewables - Stockton,CA,Genki,Screws,$0.43,$605.01
RT2-04-FBN25,3005,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,Bolts,$0.36,$1081.8
RT2-04-SD5-60,200,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,Screws,$0.43,$86
RT3-00-AXBK,123,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$4.09,$503.07
RT3-01-UE-30,62,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$9.24,$572.88
RT3-01-UEFS30,44,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$9.24,$406.56
RT3-01-UES30,19,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$15.31,$290.89
RT3-02-UM-30,60,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$9.24,$554.4
RT3-02-UMFS30,44,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$9.24,$406.56
RT3-02-UMS30,8,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$15.31,$122.48
RT3-03-SK80BL,135,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$17.00,$2295
RT3-04-BUTYL,20,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,Accessories,$1.18,$23.6
RT3-04-ENDCAP,92,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$2.66,$244.72
RT3-04-M4-16S,1000,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$0.25,$250
RT3-04-SKSSL,148,8801,2024-10-01,Greentech Renewables - Tri-Cities,WA,Genki,APEX,$0.87,$128.76
RT2-04-SD5-60,29,8808,2024-10-01,Greentech Renewables - Tucson,AZ,Genki,Screws,$0.43,$12.47
RT2-00-MINIBK2-FSET,2196,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,MINI,$4.51,$9903.96
RT2-04-FBN25,590,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,Bolts,$0.36,$212.4
RT2-04-SD5-60,7013,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,Screws,$0.43,$3015.59
RT3-00-AXBK,1564,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$4.09,$6396.76
RT3-01-UE-30,1050,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$9.24,$9702
RT3-01-UEFS30,453,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$9.24,$4185.72
RT3-01-UES30,224,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$15.31,$3429.44
RT3-02-UM-30,1017,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$9.24,$9397.08
RT3-02-UMFS30,639,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$9.24,$5904.36
RT3-02-UMS30,510,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$15.31,$7808.1
RT3-03-SK80BL,282,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$17.00,$4794
RT3-04-ENDCAP,5,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$2.66,$13.3
RT3-04-M4-16S,2700,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$0.25,$675
RT3-04-SKSSL,338,9106,2024-10-01,Greentech Renewables - Columbia,MD,RyanW,APEX,$0.87,$294.06
RT2-00-MINIBK2-FSET,399,120,2024-11-01,Greentech Renewables - Albany,NY,RyanW,MINI,$4.51,$1799.49
RT2-04-FBN25,19,120,2024-11-01,Greentech Renewables - Albany,NY,RyanW,Bolts,$0.36,$6.84
RT2-04-SD5-60,2106,120,2024-11-01,Greentech Renewables - Albany,NY,RyanW,Screws,$0.43,$905.58
RT2-00-MINIBK2-FSET,473,148,2024-11-01,Greentech Renewables - Albuquerque,NM,Genki,MINI,$4.51,$2133.23
RT2-04-FBN25,1700,148,2024-11-01,Greentech Renewables - Albuquerque,NM,Genki,Bolts,$0.36,$612
RT2-04-SD5-60,3300,148,2024-11-01,Greentech Renewables - Albuquerque,NM,Genki,Screws,$0.43,$1419
RT2-00-MINIBK2,361,224,2024-11-01,Greentech Renewables - Auburn,MA,RyanW,MINI,$4.15,$1498.15
RT2-00-MINIBK2-FSET,93,224,2024-11-01,Greentech Renewables - Auburn,MA,RyanW,MINI,$4.51,$419.43
RT2-04-C-MOUNT,1243,224,2024-11-01,Greentech Renewables - Auburn,MA,RyanW,C-MOUNT,$3.08,$3828.44
RT2-04-SD5-60,5243,224,2024-11-01,Greentech Renewables - Auburn,MA,RyanW,Screws,$0.43,$2254.49
RT2-04-SD5-90,213,224,2024-11-01,Greentech Renewables - Auburn,MA,RyanW,Screws,$0.75,$159.75
RT2-00-MINIBK2-FSET,2699,236,2024-11-01,Greentech Renewables - Austin,TX,Genki,MINI,$4.51,$12172.49
RT2-04-FBN25,400,236,2024-11-01,Greentech Renewables - Austin,TX,Genki,Bolts,$0.36,$144
RT2-04-SD5-60,6346,236,2024-11-01,Greentech Renewables - Austin,TX,Genki,Screws,$0.43,$2728.78
RT2-04-SD5-60,622,237,2024-11-01,Greentech Renewables - Dallas,TX,Genki,Screws,$0.43,$267.46
RT2-04-FBN25,92,239,2024-11-01,Greentech Renewables - San Antonio,TX,Genki,Bolts,$0.36,$33.12
RT2-04-C-MOUNT,2,821,2024-11-01,Greentech Renewables - Bozeman,MT,Genki,C-MOUNT,$3.08,$6.16
RT2-00-MINIBK2-FSET,140,960,2024-11-01,Greentech Renewables - Detroit,MI,Guy,MINI,$4.51,$631.4
RT2-04-C-MOUNT,2,960,2024-11-01,Greentech Renewables - Detroit,MI,Guy,C-MOUNT,$3.08,$6.16
RT2-04-SD5-60,4,960,2024-11-01,Greentech Renewables - Detroit,MI,Guy,Screws,$0.43,$1.72
RT3-01-UEFS30,16,987,2024-11-01,Greentech Renewables - Cedar Rapids,IA,Guy,APEX,$9.24,$147.84
RT3-01-UES30,12,987,2024-11-01,Greentech Renewables - Cedar Rapids,IA,Guy,APEX,$15.31,$183.72
RT3-02-UMS30,5,987,2024-11-01,Greentech Renewables - Cedar Rapids,IA,Guy,APEX,$15.31,$76.55
RT3-03-SK80BL,5,987,2024-11-01,Greentech Renewables - Cedar Rapids,IA,Guy,APEX,$17.00,$85
RT3-04-RFEBBK,10,987,2024-11-01,Greentech Renewables - Cedar Rapids,IA,Guy,REB,$20.00,$200
RT2-00-MINIBK2-FSET,1142,1024,2024-11-01,Greentech Renewables - Los Angeles,CA,Genki,MINI,$4.51,$5150.42
RT2-04-SD5-60,6036,1024,2024-11-01,Greentech Renewables - Los Angeles,CA,Genki,Screws,$0.43,$2595.48
RT2-00-MINIBK2,47,1045,2024-11-01,Greentech Renewables - Chicago,IN,Guy,MINI,$4.15,$195.05
RT2-00-MINIBK2-FSET,1570,1045,2024-11-01,Greentech Renewables - Chicago,IN,Guy,MINI,$4.51,$7080.7
RT2-04-SD5-60,7800,1045,2024-11-01,Greentech Renewables - Chicago,IN,Guy,Screws,$0.43,$3354
RT2-04-FBN25,1988,1127,2024-11-01,Greentech Renewables - Colorado Springs,CO,Genki,Bolts,$0.36,$715.68
RT2-04-SD5-60,666,1127,2024-11-01,Greentech Renewables - Colorado Springs,CO,Genki,Screws,$0.43,$286.38
RT2-00-MINIBK2,14,1132,2024-11-01,Greentech Renewables - West Columbia,SC,RyanW,MINI,$4.15,$58.1
RT2-00-MINIBK2-FSET,781,1132,2024-11-01,Greentech Renewables - West Columbia,SC,RyanW,MINI,$4.51,$3522.31
RT2-04-FBN25,1452,1132,2024-11-01,Greentech Renewables - West Columbia,SC,RyanW,Bolts,$0.36,$522.72
RT2-04-SD5-60,3753,1132,2024-11-01,Greentech Renewables - West Columbia,SC,RyanW,Screws,$0.43,$1613.79
RT2-00-MINIBK2-FSET,47,1154,2024-11-01,Greentech Renewables - Columbus,OH,Guy,MINI,$4.51,$211.97
RT2-04-FBN25,18,1154,2024-11-01,Greentech Renewables - Columbus,OH,Guy,Bolts,$0.36,$6.48
RT2-04-SD5-60,1010,1154,2024-11-01,Greentech Renewables - Columbus,OH,Guy,Screws,$0.43,$434.3
RT2-04-SD5-60,791,1670,2024-11-01,Greentech Renewables - Danbury,CT,RyanW,Screws,$0.43,$340.13
RT2-00-MINIBK2-FSET,32,1875,2024-11-01,Greentech Renewables - Denver,CO,Genki,MINI,$4.51,$144.32
RT2-04-C-MOUNT,140,1875,2024-11-01,Greentech Renewables - Denver,CO,Genki,C-MOUNT,$3.08,$431.2
RT2-04-FBN25,103,1875,2024-11-01,Greentech Renewables - Denver,CO,Genki,Bolts,$0.36,$37.08
RT2-04-SD5-60,1949,1875,2024-11-01,Greentech Renewables - Denver,CO,Genki,Screws,$0.43,$838.07
RT2-00-MINIBK2-FSET,682,1987,2024-11-01,Greentech Renewables - El Paso,TX,Genki,MINI,$4.51,$3075.82
RT2-04-SD5-60,4000,1987,2024-11-01,Greentech Renewables - El Paso,TX,Genki,Screws,$0.43,$1720
RT2-00-MINIBK2,279,2576,2024-11-01,Greentech Renewables - Fresno,CA,Genki,MINI,$4.15,$1157.85
RT2-04-SD5-60,12,2576,2024-11-01,Greentech Renewables - Fresno,CA,Genki,Screws,$0.43,$5.16
RT2-00-MINIBK2-FSET,6,2685,2024-11-01,Greentech Renewables - Grand Junction,CO,Genki,MINI,$4.51,$27.06
RT2-04-SD5-60,18,2685,2024-11-01,Greentech Renewables - Grand Junction,CO,Genki,Screws,$0.43,$7.74
RT2-00-MINIBK2,2,3273,2024-11-01,Greentech Renewables - Houston,TX,Genki,MINI,$4.15,$8.3
RT2-00-MINIBK2-FSET,2175,3273,2024-11-01,Greentech Renewables - Houston,TX,Genki,MINI,$4.51,$9809.25
RT2-04-FBN25,300,3273,2024-11-01,Greentech Renewables - Houston,TX,Genki,Bolts,$0.36,$108
RT2-04-SD5-60,2580,3273,2024-11-01,Greentech Renewables - Houston,TX,Genki,Screws,$0.43,$1109.4
RT2-00-MINIBK2-FSET,55,3395,2024-11-01,Greentech Renewables - Jacksonville,FL,RyanW,MINI,$4.51,$248.05
RT2-04-FBN25,420,3395,2024-11-01,Greentech Renewables - Jacksonville,FL,RyanW,Bolts,$0.36,$151.2
RT2-04-SD5-60,570,3395,2024-11-01,Greentech Renewables - Jacksonville,FL,RyanW,Screws,$0.43,$245.1
RT3-04-RFEBBK,1,3584,2024-11-01,Greentech Renewables - Kansas City,KS,Guy,REB,$20.00,$20
RT2-00-MINIBK2-FSET,30,4029,2024-11-01,Greentech Renewables - Las Cruces,NM,Genki,MINI,$4.51,$135.3
RT2-04-FBN25,235,4029,2024-11-01,Greentech Renewables - Las Cruces,NM,Genki,Bolts,$0.36,$84.6
RT2-04-SD5-60,200,4029,2024-11-01,Greentech Renewables - Las Cruces,NM,Genki,Screws,$0.43,$86
RT2-00-MINIBK2-FSET,140,4090,2024-11-01,Greentech Renewables - Las Vegas,NV,Genki,MINI,$4.51,$631.4
RT2-04-SD5-60,116,4090,2024-11-01,Greentech Renewables - Las Vegas,NV,Genki,Screws,$0.43,$49.88
RT2-04-SD5-60,300,4187,2024-11-01,Greentech Renewables - LIttle Rock,AR,Guy,Screws,$0.43,$129
RT2-00-MINIBK2,40,4250,2024-11-01,Greentech Renewables - Long Island,NY,RyanW,MINI,$4.15,$166
RT2-00-MINIBK2-FSET,1625,4391,2024-11-01,Greentech Renewables - Lubbock,TX,Genki,MINI,$4.51,$7328.75
RT2-00-MINIBK2,20,4407,2024-11-01,Greentech Renewables - Madison,WI,Guy,MINI,$4.15,$83
RT2-00-MINIBK2-FSET,208,4407,2024-11-01,Greentech Renewables - Madison,WI,Guy,MINI,$4.51,$938.08
RT2-04-FBN25,96,4407,2024-11-01,Greentech Renewables - Madison,WI,Guy,Bolts,$0.36,$34.56
RT2-04-SD5-60,1225,4407,2024-11-01,Greentech Renewables - Madison,WI,Guy,Screws,$0.43,$526.75
RT2-00-MINIBK2-FSET,3287,4422,2024-11-01,Greentech Renewables - Maine,ME,RyanW,MINI,$4.51,$14824.37
