Item,On Hand Qty,PC #,Date,State,Category,Price_ea,On Hand Value,Distributor,Branch Name,Rep
RT2-00-MINIBK2,14,1132,2024-12-01,SC,MINI,4.15,58.1,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-00-MINIBK2-FSET,616,1132,2024-12-01,SC,MINI,4.51,2778.16,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-04-FBN25,1452,1132,2024-12-01,SC,Bolts,0.36,522.72,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-04-SD5-60,3663,1132,2024-12-01,SC,Screws,0.43,1575.09,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-00-MINIBK2-FSET,217,1154,2024-12-01,OH,MINI,4.51,978.67,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-04-FBN25,18,1154,2024-12-01,OH,Bolts,0.36,6.48,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-04-SD5-60,1010,1154,2024-12-01,OH,Screws,0.43,434.3,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-04-SD5-60,791,1670,2024-12-01,CT,Screws,0.43,340.13,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-00-MINIBK2-FSET,46,1875,2024-12-01,CO,MINI,4.51,207.46,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-C-MOUNT,240,1875,2024-12-01,CO,C-MOUNT,3.08,739.2,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-SD5-60,2472,1875,2024-12-01,CO,Screws,0.43,1062.96,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-00-MINIBK2-FSET,404,1987,2024-12-01,TX,MINI,4.51,1822.04,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-04-SD5-60,2000,1987,2024-12-01,TX,Screws,0.43,860,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-00-MINIBK2,279,2576,2024-12-01,CA,MINI,4.15,1157.85,Greentech,GreentechGreentech Renewables - Fresno,Genki
RT2-04-SD5-60,12,2576,2024-12-01,CA,Screws,0.43,5.16,Greentech,GreentechGreentech Renewables - Fresno,Genki
RT2-00-MINIBK2-FSET,8,2685,2024-12-01,CO,MINI,4.51,36.08,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-04-SD5-60,918,2685,2024-12-01,CO,Screws,0.43,394.74,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-00-MINIBK2,2,3273,2024-12-01,TX,MINI,4.15,8.3,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-00-MINIBK2-FSET,2923,3273,2024-12-01,TX,MINI,4.51,13182.73,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-FBN25,300,3273,2024-12-01,TX,Bolts,0.36,108,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-SD5-60,2769,3273,2024-12-01,TX,Screws,0.43,1190.67,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-00-MINIBK2-FSET,50,3395,2024-12-01,FL,MINI,4.51,225.5,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-04-FBN25,420,3395,2024-12-01,FL,Bolts,0.36,151.2,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-04-SD5-60,570,3395,2024-12-01,FL,Screws,0.43,245.1,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-00-MINIBK2-FSET,30,4029,2024-12-01,NM,MINI,4.51,135.3,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-04-FBN25,235,4029,2024-12-01,NM,Bolts,0.36,84.6,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-04-SD5-60,200,4029,2024-12-01,NM,Screws,0.43,86,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-00-MINIBK2-FSET,380,4090,2024-12-01,NV,MINI,4.51,1713.8,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-C-MOUNT,800,4090,2024-12-01,NV,C-MOUNT,3.08,2464,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-SD5-60,116,4090,2024-12-01,NV,Screws,0.43,49.88,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-SD5-60,300,4187,2024-12-01,AR,Screws,0.43,129,Greentech,GreentechGreentech Renewables - LIttle Rock,Guy
RT2-00-MINIBK2,40,4250,2024-12-01,NY,MINI,4.15,166,Greentech,GreentechGreentech Renewables - Long Island,RyanW
RT2-00-MINIBK2-FSET,1597,4391,2024-12-01,TX,MINI,4.51,7202.47,Greentech,GreentechGreentech Renewables - Lubbock,Genki
RT2-00-MINIBK2,18,4407,2024-12-01,WI,MINI,4.15,74.7,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-00-MINIBK2-FSET,208,4407,2024-12-01,WI,MINI,4.51,938.08,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-04-FBN25,61,4407,2024-12-01,WI,Bolts,0.36,21.96,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-04-SD5-60,1185,4407,2024-12-01,WI,Screws,0.43,509.55,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-00-MINIBK2-FSET,5453,4422,2024-12-01,ME,MINI,4.51,24593.03,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-FBN25,943,4422,2024-12-01,ME,Bolts,0.36,339.48,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-MINBUTYL,400,4422,2024-12-01,ME,Accessories,1.18,472,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-SD5-60,13101,4422,2024-12-01,ME,Screws,0.43,5633.43,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-00-MINIBK2,6,4431,2024-12-01,MA,MINI,4.15,24.9,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-00-MINIBK2-FSET,20,4431,2024-12-01,MA,MINI,4.51,90.2,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-04-SD5-60,332,4431,2024-12-01,MA,Screws,0.43,142.76,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-04-SD5-90,183,4431,2024-12-01,MA,Screws,0.75,137.25,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-04-FBN25,300,4450,2024-12-01,OR,Bolts,0.36,108,Greentech,GreentechGreentech Renewables - Medford,Genki
RT2-00-MINIBK2-FSET,757,4560,2024-12-01,FL,MINI,4.51,3414.07,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-04-FBN25,5,4560,2024-12-01,FL,Bolts,0.36,1.8,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-04-SD5-60,1947,4560,2024-12-01,FL,Screws,0.43,837.21,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT3-04-BUTYL,12,4560,2024-12-01,FL,Accessories,1.18,14.16,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-00-MINIBK2-FSET,102,4598,2024-12-01,NJ,MINI,4.51,460.02,Greentech,GreentechGreentech Renewables - Commercial Solutions - Mid-Atlantic,RyanW
RT2-04-C-MOUNT,95,4639,2024-12-01,MT,C-MOUNT,3.08,292.6,Greentech,GreentechGreentech Renewables - Missoula,Genki
RT2-00-MINIBK2,20,4664,2024-12-01,MN,MINI,4.15,83,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-00-MINIBK2-FSET,176,4664,2024-12-01,MN,MINI,4.51,793.76,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-04-FBN25,251,4664,2024-12-01,MN,Bolts,0.36,90.36,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-04-SD5-60,11891,4664,2024-12-01,MN,Screws,0.43,5113.13,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT3-01-UES30,220,4664,2024-12-01,MN,APEX,15.31,3368.2,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT3-02-UMFS30,239,4664,2024-12-01,MN,APEX,9.24,2208.36,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT3-04-M4-16S,78,4664,2024-12-01,MN,APEX,0.25,19.5,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT3-04-RFEBBK,10,4664,2024-12-01,MN,REB,20,200,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-00-MINIBK2-FSET,1093,4950,2024-12-01,IL,MINI,4.51,4929.43,Greentech,GreentechGreentech Renewables - North Chicago,Guy
RT2-04-SD5-60,8323,4950,2024-12-01,IL,Screws,0.43,3578.89,Greentech,GreentechGreentech Renewables - North Chicago,Guy
RT3-04-RFEBBK,3,4979,2024-12-01,TN,REB,20,60,Greentech,GreentechGreentech Renewables - Nashville,Guy
RT2-00-MINIBK2-FSET,838,4984,2024-12-01,CT,MINI,4.51,3779.38,Greentech,GreentechGreentech Renewables - Wallingford,RyanW
RT2-04-SD5-60,2663,4984,2024-12-01,CT,Screws,0.43,1145.09,Greentech,GreentechGreentech Renewables - Wallingford,RyanW
RT2-00-MINIBK2-FSET,31,4991,2024-12-01,NH,MINI,4.51,139.81,Greentech,GreentechGreentech Renewables - New Hampshire,RyanW
RT2-04-C-MOUNT,126,4991,2024-12-01,NH,C-MOUNT,3.08,388.08,Greentech,GreentechGreentech Renewables - New Hampshire,RyanW
RT2-00-MINIBK2-FSET,68,5364,2024-12-01,OK,MINI,4.51,306.68,Greentech,GreentechGreentech Renewables - Oklahoma City,Guy
RT2-00-MINIBK2-FSET,3753,5621,2024-12-01,FL,MINI,4.51,16926.03,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-04-FBN25,583,5621,2024-12-01,FL,Bolts,0.36,209.88,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-04-SD5-60,100,5621,2024-12-01,FL,Screws,0.43,43,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-00-MINIBK2,80,5885,2024-12-01,IL,MINI,4.15,332,Greentech,GreentechGreentech Renewables - Peoria,Guy
RT2-00-MINIBK2-FSET,252,5885,2024-12-01,IL,MINI,4.51,1136.52,Greentech,GreentechGreentech Renewables - Peoria,Guy
RT2-04-FBN25,73,5885,2024-12-01,IL,Bolts,0.36,26.28,Greentech,GreentechGreentech Renewables - Peoria,Guy
RT2-04-SD5-60,316,5885,2024-12-01,IL,Screws,0.43,135.88,Greentech,GreentechGreentech Renewables - Peoria,Guy
RT2-00-MINIBK2,5,5887,2024-12-01,NJ,MINI,4.15,20.75,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-00-MINIBK2-FSET,220,5887,2024-12-01,NJ,MINI,4.51,992.2,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-04-C-MOUNT,62,5887,2024-12-01,NJ,C-MOUNT,3.08,190.96,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-04-FBN25,25,5887,2024-12-01,NJ,Bolts,0.36,9,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-04-SD5-60,40,5887,2024-12-01,NJ,Screws,0.43,17.2,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-00-AXBK,2071,5887,2024-12-01,NJ,APEX,4.09,8470.39,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-01-UE-30,1098,5887,2024-12-01,NJ,APEX,9.24,10145.52,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-01-UEFS30,132,5887,2024-12-01,NJ,APEX,9.24,1219.68,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-01-UES30,227,5887,2024-12-01,NJ,APEX,15.31,3475.37,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-02-UM-30,504,5887,2024-12-01,NJ,APEX,9.24,4656.96,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-02-UMFS30,164,5887,2024-12-01,NJ,APEX,9.24,1515.36,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-02-UMS30,3,5887,2024-12-01,NJ,APEX,15.31,45.93,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-03-SK80BL,374,5887,2024-12-01,NJ,APEX,17,6358,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-04-M4-16S,166,5887,2024-12-01,NJ,APEX,0.25,41.5,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-04-M8BIT,102,5887,2024-12-01,NJ,Tools,6.02,614.04,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-04-SKCAP,131,5887,2024-12-01,NJ,APEX,2.66,348.46,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-04-SKSSL-20,278,5887,2024-12-01,NJ,APEX,0.87,241.86,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-00-MINIBK2,28,5888,2024-12-01,FL,MINI,4.15,116.2,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-00-MINIBK2-FSET,89,5888,2024-12-01,FL,MINI,4.51,401.39,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-04-FBN25,20,5888,2024-12-01,FL,Bolts,0.36,7.2,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-04-SD5-60,20,5888,2024-12-01,FL,Screws,0.43,8.6,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-00-MINIBK2-FSET,785,5944,2024-12-01,PA,MINI,4.51,3540.35,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-C-MOUNT,260,5944,2024-12-01,PA,C-MOUNT,3.08,800.8,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-FBN25,120,5944,2024-12-01,PA,Bolts,0.36,43.2,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-SD5-60,3334,5944,2024-12-01,PA,Screws,0.43,1433.62,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-00-MINIBK2,160,5951,2024-12-01,ID,MINI,4.15,664,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-04-BN30SL-US,140,5951,2024-12-01,ID,Bolts,0.36,50.4,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-04-SD5-60,23100,5951,2024-12-01,ID,Screws,0.43,9933,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-00-MINIBK2-FSET,1400,5971,2024-12-01,OR,MINI,4.51,6314,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-04-MINBUTYL,10,5971,2024-12-01,OR,Accessories,1.18,11.8,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-04-SD5-60,3400,5971,2024-12-01,OR,Screws,0.43,1462,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-00-MINIBK2-FSET,7,6026,2024-12-01,CO,MINI,4.51,31.57,Greentech,GreentechGreentech Renewables - Pueblo,Genki
RT2-04-SD5-60,320,6026,2024-12-01,CO,Screws,0.43,137.6,Greentech,GreentechGreentech Renewables - Pueblo,Genki
RT2-04-FBN25,253,6058,2024-12-01,NC,Bolts,0.36,91.08,Greentech,GreentechGreentech Renewables - Raleigh,RyanW
RT2-04-SD5-60,3075,6058,2024-12-01,NC,Screws,0.43,1322.25,Greentech,GreentechGreentech Renewables - Raleigh,RyanW
RT2-00-MINIBK2-FSET,324,6435,2024-12-01,CA,MINI,4.51,1461.24,Greentech,GreentechGreentech Renewables - Riverside,Genki
RT2-04-SD5-60,5135,6435,2024-12-01,CA,Screws,0.43,2208.05,Greentech,GreentechGreentech Renewables - Riverside,Genki
RT2-00-MINIBK2,1,6462,2024-12-01,NY,MINI,4.15,4.15,Greentech,GreentechGreentech Renewables - Rochester,RyanW
RT2-04-SD5-60,32,6462,2024-12-01,NY,Screws,0.43,13.76,Greentech,GreentechGreentech Renewables - Rochester,RyanW
RT2-00-MINIBK2-FSET,840,6552,2024-12-01,CA,MINI,4.51,3788.4,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-C-MOUNT,150,6552,2024-12-01,CA,C-MOUNT,3.08,462,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-MINBUTYL,20,6552,2024-12-01,CA,Accessories,1.18,23.6,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-SD5-60,4300,6552,2024-12-01,CA,Screws,0.43,1849,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-00-MINIBK2-FSET,133,6640,2024-12-01,MO,MINI,4.51,599.83,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-BN30SL-US,101,6640,2024-12-01,MO,Bolts,0.36,36.36,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-FBN25,558,6640,2024-12-01,MO,Bolts,0.36,200.88,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-SD5-60,592,6640,2024-12-01,MO,Screws,0.43,254.56,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-BN30SL-US,100,6692,2024-12-01,UT,Bolts,0.36,36,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-04-FBN25,69,6692,2024-12-01,UT,Bolts,0.36,24.84,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-00-MINIBK2-FSET,354,7133,2024-12-01,CA,MINI,4.51,1596.54,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-C-MOUNT,240,7133,2024-12-01,CA,C-MOUNT,3.08,739.2,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-FBN25,102,7133,2024-12-01,CA,Bolts,0.36,36.72,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-SD5-60,1369,7133,2024-12-01,CA,Screws,0.43,588.67,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-00-MINIBK2-FSET,247,7492,2024-12-01,CA,MINI,4.51,1113.97,Greentech,GreentechGreentech Renewables - San Jose,Genki
RT2-04-FBN25,52,7492,2024-12-01,CA,Bolts,0.36,18.72,Greentech,GreentechGreentech Renewables - San Jose,Genki
RT2-00-MINIBK2-FSET,2420,7605,2024-12-01,CA,MINI,4.51,10914.2,Greentech,GreentechGreentech Renewables - San Luis Obispo,Genki
RT2-04-C-MOUNT,10,7953,2024-12-01,CA,C-MOUNT,3.08,30.8,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-04-FBN25,142,7953,2024-12-01,CA,Bolts,0.36,51.12,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-04-SD5-60,107,7953,2024-12-01,CA,Screws,0.43,46.01,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-00-MINIBK2-FSET,935,8018,2024-12-01,FL,MINI,4.51,4216.85,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
RT2-04-SD5-60,429,8018,2024-12-01,FL,Screws,0.43,184.47,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
RT2-00-MINIBK2,1230,8064,2024-12-01,WA,MINI,4.15,5104.5,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-00-MINIBK2-FSET,650,8064,2024-12-01,WA,MINI,4.51,2931.5,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-04-FBN25,3935,8064,2024-12-01,WA,Bolts,0.36,1416.6,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-04-MINBUTYL,32,8064,2024-12-01,WA,Accessories,1.18,37.76,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-04-SD5-60,934,8064,2024-12-01,WA,Screws,0.43,401.62,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-00-MINIBK2-FSET,325,8187,2024-12-01,WA,MINI,4.51,1465.75,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT2-04-FBN25,5,8187,2024-12-01,WA,Bolts,0.36,1.8,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT2-04-SD5-60,1860,8187,2024-12-01,WA,Screws,0.43,799.8,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT3-04-RFEBBK,10,8187,2024-12-01,WA,REB,20,200,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT2-00-MINIBK2-FSET,5,8618,2024-12-01,FL,MINI,4.51,22.55,Greentech,GreentechGreentech Renewables - Commerical Solutions -  Florida,RyanW
RT2-04-SD5-60,1584,8618,2024-12-01,FL,Screws,0.43,681.12,Greentech,GreentechGreentech Renewables - Commerical Solutions -  Florida,RyanW
RT2-00-MINIBK2-FSET,538,8756,2024-12-01,AZ,MINI,4.51,2426.38,Greentech,GreentechGreentech Renewables - Phoenix,Genki
RT2-04-FBN25,1812,8756,2024-12-01,AZ,Bolts,0.36,652.32,Greentech,GreentechGreentech Renewables - Phoenix,Genki
RT2-04-SD5-60,11616,8756,2024-12-01,AZ,Screws,0.43,4994.88,Greentech,GreentechGreentech Renewables - Phoenix,Genki
RT2-00-MINIBK2,31,8797,2024-12-01,CA,MINI,4.15,128.65,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-00-MINIBK2-FSET,67,8797,2024-12-01,CA,MINI,4.51,302.17,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-04-SD5-60,1407,8797,2024-12-01,CA,Screws,0.43,605.01,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-04-FBN25,2841,8801,2024-12-01,WA,Bolts,0.36,1022.76,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-SD5-60,1100,8801,2024-12-01,WA,Screws,0.43,473,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-00-AXBK,3,8801,2024-12-01,WA,APEX,4.09,12.27,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UE-30,62,8801,2024-12-01,WA,APEX,9.24,572.88,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UEFS30,44,8801,2024-12-01,WA,APEX,9.24,406.56,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UES30,19,8801,2024-12-01,WA,APEX,15.31,290.89,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UM-30,66,8801,2024-12-01,WA,APEX,9.24,609.84,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UMFS30,44,8801,2024-12-01,WA,APEX,9.24,406.56,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UMS30,8,8801,2024-12-01,WA,APEX,15.31,122.48,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-03-SK80BL,112,8801,2024-12-01,WA,APEX,17,1904,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-ENDCAP,84,8801,2024-12-01,WA,APEX,2.66,223.44,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-M4-16S,1000,8801,2024-12-01,WA,APEX,0.25,250,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-SKSSL,148,8801,2024-12-01,WA,APEX,0.87,128.76,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-SD5-60,29,8808,2024-12-01,AZ,Screws,0.43,12.47,Greentech,GreentechGreentech Renewables - Tucson,Genki
RT2-00-MINIBK2-FSET,4262,9106,2024-12-01,MD,MINI,4.51,19221.62,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-04-SD5-60,17653,9106,2024-12-01,MD,Screws,0.43,7590.79,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-00-AXBK,1272,9106,2024-12-01,MD,APEX,4.09,5202.48,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UE-30,911,9106,2024-12-01,MD,APEX,9.24,8417.64,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UEFS30,449,9106,2024-12-01,MD,APEX,9.24,4148.76,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UES30,189,9106,2024-12-01,MD,APEX,15.31,2893.59,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UM-30,933,9106,2024-12-01,MD,APEX,9.24,8620.92,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UMFS30,639,9106,2024-12-01,MD,APEX,9.24,5904.36,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UMS30,472,9106,2024-12-01,MD,APEX,15.31,7226.32,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-03-SK80BL,259,9106,2024-12-01,MD,APEX,17,4403,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-ENDCAP,5,9106,2024-12-01,MD,APEX,2.66,13.3,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-M4-16S,2700,9106,2024-12-01,MD,APEX,0.25,675,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-SKSSL,320,9106,2024-12-01,MD,APEX,0.87,278.4,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-00-MINIBK2-FSET,353,120,2025-01-01,NY,MINI,4.51,1592.03,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-04-SD5-60,400,120,2025-01-01,NY,Screws,0.43,172,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-00-MINIBK2-FSET,153,148,2025-01-01,NM,MINI,4.51,690.03,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-FBN25,1500,148,2025-01-01,NM,Bolts,0.36,540,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-SD5-60,1700,148,2025-01-01,NM,Screws,0.43,731,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-00-MINIBK2,341,224,2025-01-01,MA,MINI,4.15,1415.15,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-00-MINIBK2-FSET,69,224,2025-01-01,MA,MINI,4.51,311.19,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-C-MOUNT,1583,224,2025-01-01,MA,C-MOUNT,3.08,4875.64,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-FBN25,499,224,2025-01-01,MA,Bolts,0.36,179.64,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-SD5-60,10511,224,2025-01-01,MA,Screws,0.43,4519.73,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-SD5-90,213,224,2025-01-01,MA,Screws,0.75,159.75,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-00-MINIBK2-FSET,2876,236,2025-01-01,TX,MINI,4.51,12970.76,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-FBN25,400,236,2025-01-01,TX,Bolts,0.36,144,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-SD5-60,6302,236,2025-01-01,TX,Screws,0.43,2709.86,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-FBN25,92,239,2025-01-01,TX,Bolts,0.36,33.12,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT2-00-MINIBK2-FSET,140,960,2025-01-01,MI,MINI,4.51,631.4,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT2-04-C-MOUNT,2,960,2025-01-01,MI,C-MOUNT,3.08,6.16,Greentech,GreentechGreentech Renewables - Detroit,Guy
